consumerid,choice,value_total,pg_km_adj,pgmidgrade_km_adj,pe_km_adj,dv_ctb,dv_bh,dv_rec,dv_female,dv_age_25to40y,dv_age_morethan65y,dv_somesecondary,dv_somecollege,dv_carpriceadj_p75p100,dv_usageveh_p75p100,stationvisit_avgcarprice_adj
10750,3,20,.2484561,.2558205,.2488981,0,0,0,1,0,0,0,1,1,0,29.73329
10751,1,50,.2596864,.2673837,.2523835,0,0,0,0,1,0,1,0,0,0,29.73329
10752,3,20,.2366421,.2436563,.2335314,0,0,0,0,0,0,1,0,0,0,29.73329
10753,2,100,.2678931,.2758337,.2788136,0,0,0,0,0,0,0,1,1,0,29.73329
10754,1,20,.2596864,.2673837,.2523835,0,0,0,0,0,0,0,1,0,0,29.73329
10755,3,20,.24663,.2539403,.2398834,0,0,0,0,0,0,1,0,0,0,29.73329
10756,3,37,.2605097,.2682314,.2584208,0,0,0,0,1,0,0,0,1,0,29.73329
10757,1,40,.288063,.2966014,.2859118,0,0,0,0,0,0,0,1,0,1,29.73329
10758,2,20,.2590234,.266701,.2567801,0,0,0,0,0,0,0,1,1,0,29.73329
10759,3,25,.2484561,.2558205,.2488981,0,0,0,0,0,0,1,0,1,0,29.73329
10760,3,100,.2274985,.2342417,.221633,0,0,0,0,1,0,0,1,0,0,29.73329
10761,3,20,.2674049,.275331,.2591125,0,0,0,0,0,0,1,0,0,0,29.73329
10762,1,20,.2628739,.2706657,.2568954,0,0,0,0,1,0,1,0,0,0,29.73329
10763,1,20,.2486703,.256041,.2562105,0,0,0,1,1,0,0,1,0,0,29.73329
10764,3,50,.2868348,.2953368,.2857849,0,0,0,0,0,0,0,1,0,1,29.73329
10801,2,38,.26948,.2850329,.2826,0,0,0,1,0,0,1,0,1,1,31.74368
10802,1,20,.2188492,.23148,.2329917,0,0,0,0,1,0,1,0,0,1,31.74368
10803,3,45,.2530434,.2676476,.2568031,0,0,0,0,1,0,1,0,0,0,31.74368
10804,2,50,.2388617,.2526475,.2485456,0,0,0,0,0,1,0,1,1,0,31.74368
10805,3,30,.233139,.2465945,.2365515,0,0,0,1,1,0,0,1,0,0,31.74368
10806,2,50,.229083,.2423044,.23172,0,0,0,1,1,0,0,1,0,1,31.74368
10807,3,20,.2189908,.2316297,.2215534,0,0,0,1,1,0,1,0,0,0,31.74368
10808,3,50,.2669492,.2823561,.2698529,0,0,0,0,1,0,0,1,1,1,31.74368
10810,3,72.24,.2863346,.3028603,.2932089,0,0,0,0,1,0,1,0,0,0,31.74368
10811,3,20,.2571714,.2720139,.2780539,0,0,0,1,1,0,0,1,0,1,31.74368
10812,2,72,.2657027,.2810376,.2759611,0,0,0,0,0,0,0,1,0,1,31.74368
10813,3,72,.2627418,.2779059,.2655295,0,0,0,1,1,0,1,0,1,1,31.74368
10814,3,50,.2534908,.2681209,.2550336,0,0,0,1,1,0,0,1,0,0,31.74368
10815,1,96.74,.3134387,.3315286,.3251119,0,0,0,0,1,0,1,0,0,1,31.74368
10816,2,101.92,.2508447,.2653221,.2643351,0,0,0,1,1,0,0,1,0,1,31.74368
10817,3,50,.2161513,.2286264,.2186308,0,0,0,1,0,0,0,0,0,1,31.74368
10818,1,75,.2650399,.2803366,.2694069,0,0,0,1,1,0,0,1,0,1,31.74368
10855,1,20,.2966208,.3017367,.2985179,0,0,0,1,0,0,1,0,0,0,31.97291
10856,1,30,.2756517,.2804059,.2891109,0,0,0,0,0,0,1,0,0,0,31.97291
10857,3,70,.2572096,.2616457,.2578961,0,0,0,0,1,0,1,0,0,0,31.97291
10858,1,30,.319386,.3248945,.3258058,0,0,0,0,0,0,1,0,0,0,31.97291
10859,3,20,.2779045,.2826976,.2851246,0,0,0,0,1,0,0,1,1,0,31.97291
10860,1,50,.2779045,.2826976,.2851246,0,0,0,0,0,1,0,0,1,0,31.97291
10861,1,155,.2866023,.2915454,.2898437,0,0,0,1,0,0,0,1,0,0,31.97291
10862,1,40,.2872169,.2921706,.296758,0,0,0,0,0,0,1,0,0,0,31.97291
10863,2,30,.3011288,.3063225,.3167822,0,0,0,0,1,0,1,0,1,0,31.97291
10864,1,20,.2883897,.2933636,.2962832,0,0,0,0,0,0,1,0,1,0,31.97291
10865,1,40,.3204719,.3259991,.3304409,0,0,0,0,0,0,1,0,1,0,31.97291
10866,3,100,.2756517,.2804059,.2891109,0,0,0,1,1,0,0,1,0,0,31.97291
10867,3,20,.2506612,.2549844,.2557974,0,0,0,0,1,0,1,0,0,0,31.97291
10868,2,30,.2670062,.2716113,.2712683,0,0,0,1,1,0,0,1,1,1,31.97291
10869,1,30,.2822519,.28712,.2853526,0,0,0,1,0,0,1,0,0,0,31.97291
10870,3,100,.3093774,.3147134,.3264284,0,0,0,0,1,0,1,0,0,0,31.97291
10871,1,50,.2884812,.2934567,.3034,0,0,0,0,0,0,1,0,0,0,31.97291
10872,2,20,.3209606,.3264963,.3367184,0,0,0,0,0,0,1,0,0,0,31.97291
10909,1,30,.2873551,.2976214,.2908193,0,0,0,0,0,0,0,1,1,0,34.44632
10910,1,15,.359105,.3719347,.3612754,0,0,0,0,0,0,1,0,1,0,34.44632
10911,1,35,.2519001,.2608998,.2554707,0,0,0,0,0,0,1,0,0,0,34.44632
10912,1,76,.2501491,.2590861,.2480689,0,0,0,0,1,0,1,0,0,0,34.44632
10913,2,20,.2772129,.2871169,.2734173,0,0,0,1,1,0,1,0,0,0,34.44632
10914,3,40,.2723587,.2820892,.2768228,0,0,0,0,0,0,1,0,0,0,34.44632
10915,1,60,.2873551,.2976214,.2908193,0,0,0,0,0,0,1,0,1,0,34.44632
10916,3,50,.2788635,.2888265,.3003737,0,0,0,0,1,0,1,0,1,1,34.44632
10917,1,116,.2721368,.2818594,.2659605,0,0,0,1,1,0,0,1,0,0,34.44632
10918,1,70,.2615466,.2708909,.2745986,0,0,0,0,0,0,1,0,0,1,34.44632
10919,1,50,.2682886,.2778738,.2725108,0,0,0,0,0,0,1,0,0,0,34.44632
10920,1,90,.2555424,.2646722,.2538856,0,0,0,0,0,0,1,0,0,0,34.44632
10921,1,90,.2757648,.285617,.2848533,0,0,0,0,1,0,1,0,0,1,34.44632
10922,3,40,.2767947,.2866837,.2755282,0,0,0,1,1,0,1,0,0,0,34.44632
10923,3,30,.3036096,.3144567,.3034072,0,0,0,0,1,0,1,0,0,0,34.44632
10924,3,69,.3845117,.3982491,.4038931,0,0,0,1,1,0,1,0,1,0,34.44632
10925,3,20,.3641643,.3771748,.3358424,0,0,0,0,1,0,1,0,1,0,34.44632
10926,1,10,.2792763,.289254,.2796908,0,0,0,1,1,0,1,0,0,0,34.44632
10963,2,30,.245522,.2637156,.2360525,0,0,0,0,0,0,0,1,0,0,30.53779
10964,1,92.34,.2788188,.2994796,.2763534,0,0,0,0,0,0,0,1,1,0,30.53779
10965,3,30,.2685469,.2884466,.2730122,0,0,0,0,1,0,1,0,0,0,30.53779
10966,3,35,.2744782,.2948175,.2718719,0,0,0,0,1,0,0,1,1,0,30.53779
10967,3,47.27,.2423992,.2603614,.2368682,0,0,0,0,1,0,1,0,0,0,30.53779
10968,1,92.32,.3124908,.3356468,.3176204,0,0,0,0,0,0,1,0,0,1,30.53779
10969,3,43.29,.2430505,.2610609,.2363488,0,0,0,0,0,1,0,1,0,0,30.53779
10970,1,72.24,.2603849,.2796799,.258297,0,0,0,0,0,0,0,1,1,1,30.53779
10971,3,62.32,.2632127,.2827171,.255003,0,0,0,1,0,0,1,0,0,0,30.53779
10972,3,18,.239685,.2574461,.2330253,0,0,0,1,0,0,0,1,0,1,30.53779
10973,3,37,.2521721,.2708584,.2601073,0,0,0,1,1,0,1,0,0,0,30.53779
10974,3,37,.2480704,.2664528,.2432299,0,0,0,0,0,0,0,1,1,1,30.53779
10975,1,40,.3441314,.369632,.3121273,0,0,0,0,1,0,1,0,1,1,30.53779
10976,1,40,.239685,.2574461,.2330253,0,0,0,1,0,0,0,1,0,0,30.53779
10977,3,25,.2387492,.2564409,.2295139,0,0,0,0,1,0,0,1,0,0,30.53779
10978,1,50,.2628945,.2823753,.2569872,0,0,0,1,0,0,0,1,0,1,30.53779
10979,1,40,.2480704,.2664528,.2432299,0,0,0,0,1,0,1,0,1,0,30.53779
10980,3,47.92,.2446286,.2627559,.2397516,0,0,0,1,0,0,0,1,1,1,30.53779
11017,1,10,.2364115,.2451707,.2425674,0,0,0,0,1,0,1,0,0,0,25.51381
11018,3,40,.2492151,.2584487,.2662554,0,0,0,1,1,0,1,0,0,0,25.51381
11019,1,50,.2866974,.2973198,.3015262,0,0,0,0,0,0,1,0,0,0,25.51381
11020,3,20,.2644443,.2742421,.283517,0,0,0,0,0,0,0,1,0,1,25.51381
11021,3,20,.2775832,.2878679,.2680764,0,0,0,0,0,0,1,0,0,0,25.51381
11022,1,20,.2463276,.2554542,.2592255,0,0,0,0,0,0,1,0,0,0,25.51381
11023,3,20,.2302366,.2387671,.2396434,0,0,0,0,0,0,0,1,0,0,25.51381
11024,3,10,.2679127,.2778391,.2784184,0,0,0,0,0,0,0,1,1,0,25.51381
11025,1,10,.235501,.2442265,.2389621,0,0,0,1,1,0,0,1,0,0,25.51381
11026,3,20,.2693233,.2793019,.2845239,0,0,0,0,1,0,1,0,0,1,25.51381
11027,1,50,.2591805,.2687833,.2692433,0,0,0,1,0,0,0,1,1,0,25.51381
11028,1,30,.2463276,.2554542,.2592255,0,0,0,0,0,0,0,1,0,1,25.51381
11029,3,30,.2638133,.2735878,.2727594,0,0,0,1,0,0,0,1,0,0,25.51381
11030,1,20,.2764709,.2867144,.2875726,0,0,0,0,1,0,1,0,1,0,25.51381
11031,3,15,.2407727,.2496935,.2599933,0,0,0,0,1,0,1,0,0,0,25.51381
11032,3,20,.2463831,.2555118,.2538552,0,0,0,1,1,0,1,0,0,0,25.51381
11033,3,20,.2398055,.2486905,.2499147,0,0,0,0,0,0,0,1,0,0,25.51381
11034,3,20,.3026945,.3139096,.3181767,0,0,0,0,0,0,0,1,1,0,25.51381
11071,1,50,.2456485,.25475,.2484231,0,0,0,0,1,0,1,0,0,0,29.45188
11072,1,36,.2361411,.2448903,.2288334,0,0,0,0,0,0,1,0,0,0,29.45188
11073,1,20,.264642,.2744472,.258781,0,0,0,0,1,0,0,1,0,0,29.45188
11074,3,15,.2603537,.2700001,.2582661,0,0,0,1,0,1,0,1,1,1,29.45188
11075,2,135.02,.2647982,.2746091,.2797406,0,0,0,0,0,0,0,1,1,1,29.45188
11076,3,56,.34935,.3622937,.3398666,0,0,0,0,1,0,1,0,1,0,29.45188
11077,1,50,.2855597,.2961399,.2816572,0,0,0,1,1,0,1,0,0,1,29.45188
11078,3,50,.2491852,.2584177,.2522044,0,0,0,1,0,0,0,1,0,0,29.45188
11079,3,57.92,.2430214,.2520255,.2363205,0,0,0,0,0,0,0,1,0,0,29.45188
11080,3,50,.262863,.2726022,.2569564,0,0,0,0,1,0,1,0,0,1,29.45188
11081,3,40,.277941,.2882389,.2704093,0,0,0,0,0,0,0,1,1,0,29.45188
11082,1,70,.2667659,.2766497,.2607823,0,0,0,0,0,0,1,0,0,1,29.45188
11083,1,20,.2553088,.2647682,.2620422,0,0,0,0,0,0,1,0,0,1,29.45188
11084,3,50,.2537085,.2631086,.2468839,0,0,0,0,0,0,0,0,0,0,29.45188
11085,3,63.92,.2444896,.2535482,.2448146,0,0,0,1,1,0,0,1,1,1,29.45188
11086,1,50,.278691,.2890168,.2836435,0,0,0,0,0,0,0,1,0,1,29.45188
11087,3,70,.2387206,.2475654,.2294864,0,0,0,1,1,0,1,0,0,0,29.45188
11088,1,15,.2658488,.2756987,.2697885,0,0,0,1,0,0,0,1,0,0,29.45188
11125,1,10,.2527949,.2621612,.2560718,0,0,0,1,1,0,1,0,0,1,32.2117
11126,1,53.25,.2666688,.2765491,.2647002,0,0,0,0,0,0,0,1,0,0,32.2117
11127,1,50,.255612,.2650826,.2564182,0,0,0,0,1,0,0,1,1,0,32.2117
11128,3,25,.2964488,.3074325,.2957764,0,0,0,0,0,1,0,1,0,1,32.2117
11130,3,25,.2668097,.2766953,.2609252,0,0,0,1,0,0,0,1,0,1,32.2117
11131,1,36,.2364721,.2452336,.2333636,0,0,0,0,0,0,0,1,0,0,32.2117
11132,3,45,.302622,.3138344,.3013495,0,0,0,1,0,0,1,0,1,0,32.2117
11133,3,45,.2431162,.2521238,.2401283,0,0,0,0,0,0,0,1,0,1,32.2117
11134,1,70,.2666688,.2765491,.2647002,0,0,0,0,0,0,1,0,0,0,32.2117
11135,1,25,.2429923,.2519954,.2362922,0,0,0,1,0,0,0,1,0,1,32.2117
11136,3,60,.2428132,.2518096,.2419308,0,0,0,0,0,1,0,1,0,1,32.2117
11137,1,50,.2484916,.2576984,.2560264,0,0,0,0,0,0,0,1,0,1,32.2117
11138,2,42,.2647664,.2745762,.279707,0,0,0,1,1,0,1,0,1,0,32.2117
11139,3,50,.3029022,.3141249,.2976509,0,0,0,1,1,0,1,0,0,1,32.2117
11141,1,70,.2215152,.2297225,.2157067,0,0,0,1,0,0,1,0,0,1,32.2117
11142,2,100,.2742634,.2844251,.2759057,0,0,0,1,1,0,0,1,1,0,32.2117
11179,1,30,.2159718,.2332564,.2300946,0,0,0,0,1,0,0,1,0,0,26.59137
11180,1,20,.2249593,.2429632,.2362639,0,0,0,0,0,0,0,1,0,0,26.59137
11181,1,20,.2218443,.2395989,.2329416,0,0,0,0,1,0,1,0,0,0,26.59137
11182,2,20,.2279924,.2462391,.2454866,0,0,0,0,1,0,1,0,0,0,26.59137
11183,3,106,.2693484,.2909049,.2700715,0,0,0,0,0,0,1,0,0,0,26.59137
11184,1,20,.2340344,.2527646,.2560411,0,0,0,0,1,0,0,1,0,0,26.59137
11185,1,50,.2159718,.2332564,.2300946,0,0,0,1,0,0,0,1,0,0,26.59137
11186,1,40,.2219558,.2397194,.2366693,0,0,0,0,1,0,1,0,0,0,26.59137
11187,1,20,.2620746,.283049,.2776615,0,0,0,0,1,0,1,0,1,0,26.59137
11188,1,20,.2279924,.2462391,.2454866,0,0,0,1,0,0,1,0,0,0,26.59137
11189,3,20,.2437042,.2632083,.2627062,0,0,0,0,1,0,1,0,1,0,26.59137
11190,1,20,.2159718,.2332564,.2300946,0,0,0,0,1,0,0,1,0,0,26.59137
11191,1,20,.2240614,.2419934,.2364382,0,0,0,1,0,0,1,0,0,0,26.59137
11192,1,15,.2793295,.3016847,.3059149,0,0,0,1,1,0,1,0,0,0,26.59137
11193,1,90,.2381599,.2572202,.2569081,0,0,0,0,0,0,1,0,0,1,26.59137
11194,1,20,.2077351,.2243605,.218526,0,0,0,0,1,0,0,1,0,0,26.59137
11195,2,100,.2159718,.2332564,.2300946,0,0,0,0,1,0,0,1,0,1,26.59137
11196,3,30,.2161427,.233441,.2275305,0,0,0,0,0,0,1,0,0,0,26.59137
11233,2,10,.239731,.239731,.2432803,0,0,0,1,1,0,1,0,1,0,30.95692
11234,3,30,.2764577,.2764577,.2774488,0,0,0,1,1,0,0,1,1,0,30.95692
11235,1,20,.2205178,.2205178,.222696,0,0,0,0,1,0,1,0,0,0,30.95692
11236,3,10,.2204054,.2204054,.2191384,0,0,0,0,1,0,0,1,0,0,30.95692
11237,1,20,.2646163,.2646163,.2737469,0,0,0,0,0,0,0,1,1,0,30.95692
11238,3,15,.2292969,.2292969,.2374821,0,0,0,0,0,0,1,0,0,0,30.95692
11239,3,50,.2060448,.2060448,.2076479,0,0,0,0,1,0,1,0,0,1,30.95692
11240,1,45,.220243,.220243,.2243677,0,0,0,1,0,0,1,0,0,0,30.95692
11241,1,160,.2593574,.2593574,.2629398,0,0,0,1,1,0,0,1,1,1,30.95692
11242,2,15,.220243,.220243,.2243677,0,0,0,0,0,0,1,0,0,0,30.95692
11243,3,20,.2595328,.2595328,.2464771,0,0,0,0,1,0,0,1,0,0,30.95692
11244,3,70,.2576757,.2576757,.2640074,0,0,0,1,0,0,0,1,0,0,30.95692
11245,1,20,.242009,.242009,.2419832,0,0,0,0,1,0,0,1,0,1,30.95692
11246,1,30,.235707,.235707,.2359437,0,0,0,0,0,0,0,1,0,0,30.95692
11247,3,10,.2127825,.2127825,.2118589,0,0,0,0,0,0,0,1,0,1,30.95692
11248,1,10,.2471521,.2471521,.2456386,0,0,0,1,0,0,0,1,0,0,30.95692
11249,1,20,.2398059,.2398059,.2490293,0,0,0,0,0,0,1,0,0,0,30.95692
11250,1,30,.3088019,.3088019,.3155268,0,0,0,0,0,0,0,1,1,1,30.95692
11287,1,50,.2294053,.2510048,.2296423,0,0,0,1,0,0,1,0,0,0,31.02902
11288,3,15,.2481351,.2714982,.249695,0,0,0,0,0,0,0,1,0,1,31.02902
11289,3,92.47,.2378068,.2601974,.2454038,0,0,0,0,0,0,1,0,1,1,31.02902
11290,1,37.22,.2294053,.2510048,.2296423,0,0,0,0,0,0,1,0,0,1,31.02902
11291,3,34.24,.2144583,.2346505,.217601,0,0,0,0,1,0,0,1,0,0,31.02902
11292,1,20,.2516395,.2753326,.2597964,0,0,0,0,1,0,0,1,0,1,31.02902
11293,3,15,.2714689,.297029,.2752289,0,0,0,1,1,0,1,0,0,0,31.02902
11294,1,62.14,.2807906,.3072283,.2876369,0,0,0,0,0,1,0,1,1,0,31.02902
11295,1,90,.338261,.3701099,.3151421,0,0,0,0,0,0,0,1,0,0,31.02902
11296,1,100,.2173108,.2377716,.2205821,0,0,0,0,1,0,1,0,0,1,31.02902
11297,1,20,.2457665,.2689066,.2509677,0,0,0,1,0,0,0,1,1,1,31.02902
11298,1,35,.2453607,.2684625,.2497853,0,0,0,1,0,0,0,1,1,1,31.02902
11299,2,30,.2577035,.2819674,.2812214,0,0,0,1,0,0,0,1,0,1,31.02902
11300,3,50,.2490323,.2724799,.2536752,0,0,0,0,1,0,1,0,0,1,31.02902
11301,3,50,.2457665,.2689066,.2509677,0,0,0,1,0,1,0,1,1,0,31.02902
11302,3,72.12,.2709374,.2964474,.2819039,0,0,0,1,0,1,1,0,1,0,31.02902
11303,3,20,.2648879,.2898283,.270527,0,0,0,0,0,0,0,1,0,0,31.02902
11304,3,25,.2548685,.2788655,.2665038,0,0,0,0,0,0,0,1,0,1,31.02902
11342,1,20,.26138,.2764654,.2797491,0,0,0,0,0,1,0,1,1,1,31.29195
11343,1,30,.2372079,.2508982,.2529145,0,0,0,0,0,0,1,0,0,1,31.29195
11344,1,20,.2337048,.247193,.2552566,0,0,0,1,0,0,0,1,0,0,31.29195
11345,3,34.92,.2964541,.3135638,.3238384,0,0,0,0,1,0,0,1,1,0,31.29195
11346,3,75.69,.2964541,.3135638,.3238384,0,0,0,0,1,0,1,0,1,0,31.29195
11347,3,35,.2274887,.2406181,.2423932,0,0,0,0,0,1,0,1,0,1,31.29195
11348,3,15,.2362554,.2498907,.2489948,0,0,0,0,1,0,1,0,0,1,31.29195
11349,2,50,.2132057,.2255108,.227588,0,0,0,1,1,0,0,1,0,1,31.29195
11350,1,15,.2276015,.2407374,.2462175,0,0,0,1,1,0,1,0,0,1,31.29195
11351,3,50,.2558456,.2706116,.2846146,0,0,0,0,0,0,1,0,0,0,31.29195
11352,2,72.91,.2583292,.2732386,.2812258,0,0,0,0,0,1,0,1,1,1,31.29195
11353,3,20,.2535678,.2682023,.2702069,0,0,0,0,1,0,0,1,0,0,31.29195
11354,1,76.29,.2159702,.2284348,.2305903,0,0,0,0,0,0,1,0,0,1,31.29195
11355,1,50,.2777051,.2937327,.3067362,0,0,0,0,0,0,0,1,1,0,31.29195
11356,1,30,.2773913,.2934008,.2975485,0,0,0,0,0,0,0,1,0,0,31.29195
11357,1,95.63,.2855156,.301994,.3170169,0,0,0,1,1,0,0,1,1,1,31.29195
11358,1,99.37,.2577438,.2726193,.2797549,0,0,0,1,0,0,1,0,0,1,31.29195
11395,1,20,.2559333,.2559333,.2643811,0,0,0,0,0,0,1,0,0,0,28.83938
11396,3,10,.2833116,.2833116,.2925333,0,0,0,0,1,0,0,1,1,0,28.83938
11397,1,20,.2907655,.2907655,.2849472,0,0,0,1,1,0,1,0,0,0,28.83938
11398,3,20,.2428468,.2428468,.2492775,0,0,0,1,1,0,1,0,0,0,28.83938
11399,3,20,.2353036,.2353036,.2387619,0,0,0,0,1,0,1,0,0,0,28.83938
11400,3,20,.2271989,.2271989,.2336448,0,0,0,0,0,0,0,0,0,0,28.83938
11401,1,50,.2418775,.2418775,.2494614,0,0,0,0,0,1,1,0,0,0,28.83938
11402,1,50,.2752085,.2752085,.2843451,0,0,0,0,1,0,0,1,1,0,28.83938
11403,3,30,.3078237,.3078237,.3237997,0,0,0,0,1,0,0,1,1,0,28.83938
11404,1,20,.269802,.269802,.2892908,0,0,0,0,1,0,1,0,0,0,28.83938
11405,1,50,.2803984,.2803984,.2881686,0,0,0,0,1,0,0,1,1,0,28.83938
11406,1,20,.2526436,.2526436,.2701441,0,0,0,1,0,0,1,0,0,0,28.83938
11407,1,30,.2461211,.2461211,.2590082,0,0,0,0,0,0,0,1,0,0,28.83938
11408,3,30,.2510588,.2510588,.2438486,0,0,0,0,1,0,1,0,0,0,28.83938
11409,1,40,.2271989,.2271989,.2336448,0,0,0,0,0,0,0,1,0,0,28.83938
11410,1,10,.3208995,.3208995,.3295552,0,0,0,1,0,0,0,1,1,0,28.83938
11411,2,20,.3868716,.3868716,.4102239,0,0,0,1,0,0,0,1,1,0,28.83938
11412,1,40,.3470715,.3470715,.3664479,0,0,0,0,1,0,0,1,1,0,28.83938
11449,3,50,.2780472,.2887454,.3084196,0,0,0,1,1,0,0,1,1,0,26.62271
11450,3,20,.2329158,.2418775,.2494614,0,0,0,1,0,0,0,1,0,0,26.62271
11451,1,30,.2535374,.2632926,.2701746,0,0,0,0,0,1,1,0,0,1,26.62271
11452,2,37,.255815,.2656578,.2845805,0,0,0,0,0,0,0,1,0,0,26.62271
11453,1,30,.2733927,.2839119,.3003176,0,0,0,1,0,0,1,0,0,0,26.62271
11454,3,30,.2689846,.2793341,.2887495,0,0,0,1,0,0,0,1,0,0,26.62271
11455,3,30,.2275743,.2363305,.246188,0,0,0,1,1,0,0,1,0,0,26.62271
11456,3,15,.243283,.2526436,.2701441,0,0,0,0,1,0,0,0,0,0,26.62271
11457,2,146.02,.3725377,.3868716,.4102239,0,0,0,1,0,0,0,1,1,0,26.62271
11458,1,20,.2394922,.248707,.2567047,0,0,0,1,0,0,0,1,0,0,26.62271
11459,1,30,.2975554,.3090042,.331552,0,0,0,0,1,0,1,0,0,0,26.62271
11460,1,40,.2369262,.2460422,.2518129,0,0,0,0,0,1,0,1,0,0,26.62271
11461,1,30,.2475714,.257097,.2710588,0,0,0,0,0,0,0,1,0,0,26.62271
11462,2,30,.2607166,.270748,.2796172,0,0,0,1,0,0,0,1,1,0,26.62271
11463,3,20,.2159443,.224253,.2305626,0,0,0,0,1,0,0,0,0,0,26.62271
11464,3,30,.2457735,.25523,.260922,0,0,0,1,0,0,1,0,1,0,26.62271
11465,3,20,.2605609,.2705864,.2855957,0,0,0,1,0,0,0,1,0,0,26.62271
11466,2,50,.296698,.3081138,.3197528,0,0,0,0,0,1,0,0,0,0,26.62271
11503,3,52.91,.2370021,.2506806,.2385494,0,0,0,1,1,0,0,1,0,1,30.56407
11504,3,35,.2616884,.2767916,.2617675,0,0,0,0,1,0,0,1,0,0,30.56407
11505,1,72.27,.2439451,.2580243,.2458356,0,0,0,0,0,0,1,0,0,1,30.56407
11506,3,61.29,.2655152,.2808393,.2618112,0,0,0,0,0,0,0,1,1,1,30.56407
11507,1,32,.2329158,.2463584,.2297567,0,0,0,0,0,0,0,1,0,1,30.56407
11508,3,50,.2275743,.2407086,.2267418,0,0,0,0,1,0,1,0,0,1,30.56407
11509,1,20,.2655152,.2808393,.2618112,0,0,0,0,1,0,0,1,1,1,30.56407
11510,1,43.16,.2404235,.2542995,.2421377,0,0,0,1,1,0,1,0,0,1,30.56407
11511,3,15,.2494548,.2638519,.2439539,0,0,0,0,1,0,1,0,0,0,30.56407
11512,3,10,.2397803,.2536191,.2450186,0,0,0,0,0,0,0,1,0,1,30.56407
11513,3,72.21,.2404235,.2542995,.2421377,0,0,0,0,1,0,0,1,0,0,30.56407
11514,3,36.21,.2728147,.2885601,.2694264,0,0,0,0,0,0,1,0,1,0,30.56407
11515,3,15,.2598999,.2748998,.2637354,0,0,0,0,0,0,0,1,1,1,30.56407
11516,1,37.29,.2616757,.2767782,.2753379,0,0,0,0,1,0,1,0,0,0,30.56407
11517,1,73.22,.2567704,.2715898,.2535214,0,0,0,0,0,0,0,1,0,0,30.56407
11518,1,15,.2404235,.2542995,.2421377,0,0,0,0,0,0,1,0,0,1,30.56407
11519,3,74.02,.2397803,.2536191,.2450186,0,0,0,0,1,0,1,0,0,0,30.56407
11520,1,50,.2807567,.2969604,.2867997,0,0,0,0,1,0,1,0,1,1,30.56407
11557,3,50,.2213268,,.2204136,0,0,0,0,0,0,0,1,0,0,30.53984
11558,1,20,.2447729,,.2483535,0,0,0,1,1,0,1,0,1,0,30.53984
11559,1,20,.2248637,,.2256456,0,0,0,0,1,0,0,1,1,0,30.53984
11560,3,50,.2517241,,.2616166,0,0,0,0,1,0,0,1,0,0,30.53984
11561,1,50,.2471634,,.2602656,0,0,0,0,1,0,0,1,0,0,30.53984
11562,1,20,.2492689,,.2487705,0,0,0,1,0,0,0,1,1,0,30.53984
11563,1,50,.2486661,,.248683,0,0,0,1,0,0,0,1,1,0,30.53984
11564,3,50,.3096435,,.2873688,0,0,0,0,0,0,0,1,1,0,30.53984
11565,1,40,.2260477,,.230354,0,0,0,0,1,0,1,0,0,0,30.53984
11566,1,69,.2260477,,.230354,0,0,0,0,0,0,0,1,0,0,30.53984
11567,3,30,.2430379,,.2277484,0,0,0,0,0,1,0,0,0,0,30.53984
11568,1,130,.2486654,,.2485602,0,0,0,0,1,0,0,1,0,0,30.53984
11569,1,30,.3632969,,.373506,0,0,0,1,1,0,0,1,1,0,30.53984
11570,3,100,.2320382,,.2402579,0,0,0,0,1,0,0,1,0,1,30.53984
11571,1,20,.2467468,,.2506606,0,0,0,0,0,0,0,1,1,0,30.53984
11572,1,50,.3064648,,.3127914,0,0,0,0,0,0,0,1,1,0,30.53984
11573,1,20,.256198,,.2592918,0,0,0,0,1,0,0,1,0,0,30.53984
11574,1,50,.2149794,,.2027293,0,0,0,0,1,0,1,0,0,0,30.53984
11611,1,20,.2246725,.2376394,.2274098,0,0,0,1,0,0,0,1,0,0,28.61084
11613,3,15,.23816,.2519053,.2472024,0,0,0,0,1,0,0,1,0,1,28.61084
11614,3,25,.2475586,.2618464,.2567718,0,0,0,1,1,0,0,1,0,0,28.61084
11615,3,30,.2235325,.2364336,.223129,0,0,0,0,0,0,1,0,0,0,28.61084
11616,3,30,.2512941,.2657975,.2608167,0,0,0,0,0,0,1,0,0,0,28.61084
11617,1,50,.2708888,.286523,.2798793,0,0,0,0,0,0,1,0,1,0,28.61084
11618,1,50,.3447958,.3646955,.3240569,0,0,0,1,0,0,0,1,0,0,28.61084
11619,3,58.17,.2391292,.2529304,.2558599,0,0,0,0,0,0,0,1,0,0,28.61084
11620,1,40,.2352498,.2488272,.2446261,0,0,0,0,0,0,0,1,1,0,28.61084
11621,1,10,.2505915,.2650543,.2640683,0,0,0,1,1,0,0,1,0,0,28.61084
11623,3,137.09,.2735492,.289337,.2871547,0,0,0,1,1,0,0,1,1,0,28.61084
11624,1,50,.260612,.2756532,.2643756,0,0,0,0,0,1,1,0,0,1,28.61084
11625,1,91.04,.2352498,.2488272,.2446261,0,0,0,1,0,0,0,1,1,1,28.61084
11626,1,95.75,.2241584,.2370956,.2255424,0,0,0,1,0,1,0,1,0,0,28.61084
11627,1,57,.2404661,.2543445,.2438117,0,0,0,1,0,0,0,1,0,0,28.61084
